"Model","Terminal_year","Year","Quantity","Value"
"Year_2023",2023,2001,"Age-1 recruitment",34465.9564484119
"Year_2023",2023,2002,"Age-1 recruitment",23036.9372499882
"Year_2023",2023,2003,"Age-1 recruitment",14407.6117925661
"Year_2023",2023,2004,"Age-1 recruitment",6565.66019008016
"Year_2023",2023,2005,"Age-1 recruitment",4651.91588820358
"Year_2023",2023,2006,"Age-1 recruitment",11586.4280117197
"Year_2023",2023,2007,"Age-1 recruitment",25026.7447481756
"Year_2023",2023,2008,"Age-1 recruitment",13590.129064445
"Year_2023",2023,2009,"Age-1 recruitment",49686.5041674346
"Year_2023",2023,2010,"Age-1 recruitment",23234.5118250051
"Year_2023",2023,2011,"Age-1 recruitment",14248.4631565296
"Year_2023",2023,2012,"Age-1 recruitment",12307.0987840489
"Year_2023",2023,2013,"Age-1 recruitment",43420.5730275252
"Year_2023",2023,2014,"Age-1 recruitment",49459.9247092717
"Year_2023",2023,2015,"Age-1 recruitment",20938.4630793409
"Year_2023",2023,2016,"Age-1 recruitment",7673.90957852288
"Year_2023",2023,2017,"Age-1 recruitment",7510.86415959941
"Year_2023",2023,2018,"Age-1 recruitment",16451.9102324631
"Year_2023",2023,2019,"Age-1 recruitment",85001.2692048649
"Year_2023",2023,2020,"Age-1 recruitment",21831.3899338482
"Year_2023",2023,2021,"Age-1 recruitment",13179.4867090854
"Year_2023",2023,2022,"Age-1 recruitment",10917.5696500088
"Year_2023",2023,2023,"Age-1 recruitment",15712.7598248096
"Year_2023",2023,1964,"Fishing mortality",0.0542046870759471
"Year_2023",2023,1965,"Fishing mortality",0.0666748374765067
"Year_2023",2023,1966,"Fishing mortality",0.0704877684938061
"Year_2023",2023,1967,"Fishing mortality",0.133333591138717
"Year_2023",2023,1968,"Fishing mortality",0.141886670975178
"Year_2023",2023,1969,"Fishing mortality",0.151394743940834
"Year_2023",2023,1970,"Fishing mortality",0.219378919447548
"Year_2023",2023,1971,"Fishing mortality",0.31301136444432
"Year_2023",2023,1972,"Fishing mortality",0.356674890539091
"Year_2023",2023,1973,"Fishing mortality",0.411760907654142
"Year_2023",2023,1974,"Fishing mortality",0.44850964988857
"Year_2023",2023,1975,"Fishing mortality",0.376666697461507
"Year_2023",2023,1976,"Fishing mortality",0.34838047864202
"Year_2023",2023,1977,"Fishing mortality",0.327331046695993
"Year_2023",2023,1978,"Fishing mortality",0.367917773440367
"Year_2023",2023,1979,"Fishing mortality",0.384999960814693
"Year_2023",2023,1980,"Fishing mortality",0.352002665330782
"Year_2023",2023,1981,"Fishing mortality",0.249930639519935
"Year_2023",2023,1982,"Fishing mortality",0.159149372964438
"Year_2023",2023,1983,"Fishing mortality",0.131296001802869
"Year_2023",2023,1984,"Fishing mortality",0.128306377307422
"Year_2023",2023,1985,"Fishing mortality",0.129679682558855
"Year_2023",2023,1986,"Fishing mortality",0.121432140513379
"Year_2023",2023,1987,"Fishing mortality",0.0908460765419327
"Year_2023",2023,1988,"Fishing mortality",0.128341851536
"Year_2023",2023,1989,"Fishing mortality",0.13574773478853
"Year_2023",2023,1990,"Fishing mortality",0.207454854828396
"Year_2023",2023,1991,"Fishing mortality",0.249636295853083
"Year_2023",2023,1992,"Fishing mortality",0.33423635883628
"Year_2023",2023,1993,"Fishing mortality",0.21606628309669
"Year_2023",2023,1994,"Fishing mortality",0.16942417579999
"Year_2023",2023,1995,"Fishing mortality",0.167448821113673
"Year_2023",2023,1996,"Fishing mortality",0.195817690058934
"Year_2023",2023,1997,"Fishing mortality",0.199102172552559
"Year_2023",2023,1998,"Fishing mortality",0.168295899529122
"Year_2023",2023,1999,"Fishing mortality",0.135647494589303
"Year_2023",2023,2000,"Fishing mortality",0.151937577508337
"Year_2023",2023,2001,"Fishing mortality",0.176015070523066
"Year_2023",2023,2002,"Fishing mortality",0.207768696059458
"Year_2023",2023,2003,"Fishing mortality",0.224274067858844
"Year_2023",2023,2004,"Fishing mortality",0.204074495655459
"Year_2023",2023,2005,"Fishing mortality",0.194069926594829
"Year_2023",2023,2006,"Fishing mortality",0.238711803263642
"Year_2023",2023,2007,"Fishing mortality",0.256135158876259
"Year_2023",2023,2008,"Fishing mortality",0.278908608417853
"Year_2023",2023,2009,"Fishing mortality",0.266333209941992
"Year_2023",2023,2010,"Fishing mortality",0.221636195649475
"Year_2023",2023,2011,"Fishing mortality",0.30050410782845
"Year_2023",2023,2012,"Fishing mortality",0.298411658611554
"Year_2023",2023,2013,"Fishing mortality",0.28157499843732
"Year_2023",2023,2014,"Fishing mortality",0.264799600273284
"Year_2023",2023,2015,"Fishing mortality",0.286223556207065
"Year_2023",2023,2016,"Fishing mortality",0.212469545929469
"Year_2023",2023,2017,"Fishing mortality",0.206953619016347
"Year_2023",2023,2018,"Fishing mortality",0.171254979324394
"Year_2023",2023,2019,"Fishing mortality",0.190027419751784
"Year_2023",2023,2020,"Fishing mortality",0.249036750717418
"Year_2023",2023,2021,"Fishing mortality",0.237875324814921
"Year_2023",2023,2022,"Fishing mortality",0.171313390473003
"Year_2023",2023,2023,"Fishing mortality",0.177604939440886
"Year_2024",2024,1964,"Spawning biomass",1313.96044212048
"Year_2024",2024,1965,"Spawning biomass",1342.64982205308
"Year_2024",2024,1966,"Spawning biomass",1365.25847006155
"Year_2024",2024,1967,"Spawning biomass",1475.26521737298
"Year_2024",2024,1968,"Spawning biomass",1640.4339595087
"Year_2024",2024,1969,"Spawning biomass",1862.08336951357
"Year_2024",2024,1970,"Spawning biomass",1974.74463999399
"Year_2024",2024,1971,"Spawning biomass",2087.35341165386
"Year_2024",2024,1972,"Spawning biomass",1951.63936455024
"Year_2024",2024,1973,"Spawning biomass",1673.22923984101
"Year_2024",2024,1974,"Spawning biomass",1272.11051866407
"Year_2024",2024,1975,"Spawning biomass",1178.60822635665
"Year_2024",2024,1976,"Spawning biomass",1100.87232601873
"Year_2024",2024,1977,"Spawning biomass",1280.52260345231
"Year_2024",2024,1978,"Spawning biomass",1131.88130291186
"Year_2024",2024,1979,"Spawning biomass",1037.76216083048
"Year_2024",2024,1980,"Spawning biomass",1229.18770992026
"Year_2024",2024,1981,"Spawning biomass",1886.27720830621
"Year_2024",2024,1982,"Spawning biomass",2628.41908545053
"Year_2024",2024,1983,"Spawning biomass",3535.74369929496
"Year_2024",2024,1984,"Spawning biomass",3672.65287111075
"Year_2024",2024,1985,"Spawning biomass",4200.48484101069
"Year_2024",2024,1986,"Spawning biomass",4091.82607299569
"Year_2024",2024,1987,"Spawning biomass",4111.67289570754
"Year_2024",2024,1988,"Spawning biomass",3871.73405333278
"Year_2024",2024,1989,"Spawning biomass",3349.64715467594
"Year_2024",2024,1990,"Spawning biomass",2839.7756115145
"Year_2024",2024,1991,"Spawning biomass",2290.05047302166
"Year_2024",2024,1992,"Spawning biomass",2171.41522840618
"Year_2024",2024,1993,"Spawning biomass",2842.34302871011
"Year_2024",2024,1994,"Spawning biomass",3301.20258303486
"Year_2024",2024,1995,"Spawning biomass",3528.91685789726
"Year_2024",2024,1996,"Spawning biomass",3465.53898744885
"Year_2024",2024,1997,"Spawning biomass",3369.53286749173
"Year_2024",2024,1998,"Spawning biomass",2864.03816096318
"Year_2024",2024,1999,"Spawning biomass",2984.76099943692
"Year_2024",2024,2000,"Spawning biomass",2872.05009426534
"Year_2024",2024,2001,"Spawning biomass",2911.08758517124
"Year_2024",2024,2002,"Spawning biomass",2706.15981938083
"Year_2024",2024,2003,"Spawning biomass",2732.41499367157
"Year_2024",2024,2004,"Spawning biomass",3023.51712412367
"Year_2024",2024,2005,"Spawning biomass",2661.48297546401
"Year_2024",2024,2006,"Spawning biomass",2435.75481035212
"Year_2024",2024,2007,"Spawning biomass",2003.04811548541
"Year_2024",2024,2008,"Spawning biomass",1538.33435637908
"Year_2024",2024,2009,"Spawning biomass",1629.00565520213
"Year_2024",2024,2010,"Spawning biomass",1665.02429159893
"Year_2024",2024,2011,"Spawning biomass",2039.95268166221
"Year_2024",2024,2012,"Spawning biomass",2487.27981059655
"Year_2024",2024,2013,"Spawning biomass",2837.64044173251
"Year_2024",2024,2014,"Spawning biomass",2795.47329179692
"Year_2024",2024,2015,"Spawning biomass",2610.64728217966
"Year_2024",2024,2016,"Spawning biomass",2871.80017161916
"Year_2024",2024,2017,"Spawning biomass",3321.04206866915
"Year_2024",2024,2018,"Spawning biomass",3168.01136304127
"Year_2024",2024,2019,"Spawning biomass",3080.37381258885
"Year_2024",2024,2020,"Spawning biomass",2380.96743353698
"Year_2024",2024,2021,"Spawning biomass",2593.49603123074
"Year_2024",2024,2022,"Spawning biomass",3569.87587806377
"Year_2024",2024,2023,"Spawning biomass",3486.1153651859
"Year_2024",2024,2024,"Spawning biomass",3526.27254278764
"Year_2024",2024,1964,"Total biomass",4713.54127369633
"Year_2024",2024,1965,"Total biomass",5088.60349549152
"Year_2024",2024,1966,"Total biomass",5309.91119970155
"Year_2024",2024,1967,"Total biomass",6049.7234273398
"Year_2024",2024,1968,"Total biomass",6695.09110460443
"Year_2024",2024,1969,"Total biomass",7283.36789170734
"Year_2024",2024,1970,"Total biomass",7988.66852048782
"Year_2024",2024,1971,"Total biomass",7920.36876064456
"Year_2024",2024,1972,"Total biomass",7190.2652918406
"Year_2024",2024,1973,"Total biomass",6449.15204227572
"Year_2024",2024,1974,"Total biomass",5419.62722522438
"Year_2024",2024,1975,"Total biomass",4649.41200847056
"Year_2024",2024,1976,"Total biomass",4242.46894077309
"Year_2024",2024,1977,"Total biomass",3968.54654152988
"Year_2024",2024,1978,"Total biomass",4231.78437061717
"Year_2024",2024,1979,"Total biomass",5432.33191518452
"Year_2024",2024,1980,"Total biomass",6186.0951027763
"Year_2024",2024,1981,"Total biomass",7700.53187308036
"Year_2024",2024,1982,"Total biomass",9295.94731590317
"Year_2024",2024,1983,"Total biomass",10646.7822571834
"Year_2024",2024,1984,"Total biomass",10380.0018958882
"Year_2024",2024,1985,"Total biomass",12234.4637462911
"Year_2024",2024,1986,"Total biomass",11065.7909060193
"Year_2024",2024,1987,"Total biomass",10670.3298283546
"Year_2024",2024,1988,"Total biomass",9607.96423637365
"Year_2024",2024,1989,"Total biomass",8173.98573060106
"Year_2024",2024,1990,"Total biomass",7820.11459556172
"Year_2024",2024,1991,"Total biomass",8914.29766156307
"Year_2024",2024,1992,"Total biomass",9819.51557580279
"Year_2024",2024,1993,"Total biomass",10420.8974712639
"Year_2024",2024,1994,"Total biomass",10617.7321693179
"Year_2024",2024,1995,"Total biomass",8876.82056020935
"Year_2024",2024,1996,"Total biomass",9267.98562905818
"Year_2024",2024,1997,"Total biomass",8654.17725017381
"Year_2024",2024,1998,"Total biomass",8809.66289016045
"Year_2024",2024,1999,"Total biomass",8872.90900676027
"Year_2024",2024,2000,"Total biomass",9192.93324855298
"Year_2024",2024,2001,"Total biomass",9053.99415323545
"Year_2024",2024,2002,"Total biomass",9500.67173584833
"Year_2024",2024,2003,"Total biomass",10790.714143623
"Year_2024",2024,2004,"Total biomass",9973.58679104327
"Year_2024",2024,2005,"Total biomass",8227.47339419666
"Year_2024",2024,2006,"Total biomass",6946.60680039035
"Year_2024",2024,2007,"Total biomass",6366.18719013696
"Year_2024",2024,2008,"Total biomass",5045.03950984578
"Year_2024",2024,2009,"Total biomass",6013.19817972243
"Year_2024",2024,2010,"Total biomass",7935.48309294927
"Year_2024",2024,2011,"Total biomass",8760.74784947201
"Year_2024",2024,2012,"Total biomass",8893.49778610239
"Year_2024",2024,2013,"Total biomass",9681.21176427506
"Year_2024",2024,2014,"Total biomass",10539.4879779937
"Year_2024",2024,2015,"Total biomass",11632.5625725174
"Year_2024",2024,2016,"Total biomass",12665.1699955727
"Year_2024",2024,2017,"Total biomass",11687.2778834389
"Year_2024",2024,2018,"Total biomass",10138.762374199
"Year_2024",2024,2019,"Total biomass",10871.0042646151
"Year_2024",2024,2020,"Total biomass",11508.5707103097
"Year_2024",2024,2021,"Total biomass",11201.673460601
"Year_2024",2024,2022,"Total biomass",12210.5619148794
"Year_2024",2024,2023,"Total biomass",10880.7201206255
"Year_2024",2024,2024,"Total biomass",9624.30470407444
"Year_2024",2024,1964,"Age-1 recruitment",5634.8318223981
"Year_2024",2024,1965,"Age-1 recruitment",23293.2979372444
"Year_2024",2024,1966,"Age-1 recruitment",15752.6324551867
"Year_2024",2024,1967,"Age-1 recruitment",27115.2612370909
"Year_2024",2024,1968,"Age-1 recruitment",22388.337635434
"Year_2024",2024,1969,"Age-1 recruitment",26267.8500053566
"Year_2024",2024,1970,"Age-1 recruitment",23326.6571303842
"Year_2024",2024,1971,"Age-1 recruitment",13590.5333376988
"Year_2024",2024,1972,"Age-1 recruitment",10858.3652866725
"Year_2024",2024,1973,"Age-1 recruitment",26722.9261033214
"Year_2024",2024,1974,"Age-1 recruitment",19195.2134652431
"Year_2024",2024,1975,"Age-1 recruitment",16293.7585534832
"Year_2024",2024,1976,"Age-1 recruitment",12775.3998160117
"Year_2024",2024,1977,"Age-1 recruitment",13803.6030717259
"Year_2024",2024,1978,"Age-1 recruitment",26202.4122163677
"Year_2024",2024,1979,"Age-1 recruitment",62002.8294759874
"Year_2024",2024,1980,"Age-1 recruitment",29638.7486038076
"Year_2024",2024,1981,"Age-1 recruitment",33817.0595579556
"Year_2024",2024,1982,"Age-1 recruitment",18903.016446215
"Year_2024",2024,1983,"Age-1 recruitment",51935.4354176572
"Year_2024",2024,1984,"Age-1 recruitment",14221.9210816994
"Year_2024",2024,1985,"Age-1 recruitment",32618.1786249284
"Year_2024",2024,1986,"Age-1 recruitment",12646.5349603173
"Year_2024",2024,1987,"Age-1 recruitment",7215.04123067866
"Year_2024",2024,1988,"Age-1 recruitment",5596.45361579713
"Year_2024",2024,1989,"Age-1 recruitment",11776.1136273517
"Year_2024",2024,1990,"Age-1 recruitment",50239.4817233119
"Year_2024",2024,1991,"Age-1 recruitment",27208.9033345696
"Year_2024",2024,1992,"Age-1 recruitment",23530.4983651714
"Year_2024",2024,1993,"Age-1 recruitment",45925.737105197
"Year_2024",2024,1994,"Age-1 recruitment",15825.9383868913
"Year_2024",2024,1995,"Age-1 recruitment",11094.2620374502
"Year_2024",2024,1996,"Age-1 recruitment",22577.658010365
"Year_2024",2024,1997,"Age-1 recruitment",30234.0197975292
"Year_2024",2024,1998,"Age-1 recruitment",14874.188337645
"Year_2024",2024,1999,"Age-1 recruitment",16129.311930025
"Year_2024",2024,2000,"Age-1 recruitment",24679.909979727
"Year_2024",2024,2001,"Age-1 recruitment",34466.484729209
"Year_2024",2024,2002,"Age-1 recruitment",23035.815664057
"Year_2024",2024,2003,"Age-1 recruitment",14406.9360851054
"Year_2024",2024,2004,"Age-1 recruitment",6566.0983939321
"Year_2024",2024,2005,"Age-1 recruitment",4652.85254025238
"Year_2024",2024,2006,"Age-1 recruitment",11590.9403859681
"Year_2024",2024,2007,"Age-1 recruitment",25036.384447938
"Year_2024",2024,2008,"Age-1 recruitment",13590.6800784302
"Year_2024",2024,2009,"Age-1 recruitment",49683.6589781433
"Year_2024",2024,2010,"Age-1 recruitment",23227.9455101692
"Year_2024",2024,2011,"Age-1 recruitment",14247.958464785
"Year_2024",2024,2012,"Age-1 recruitment",12316.7753550143
"Year_2024",2024,2013,"Age-1 recruitment",43507.8052051937
"Year_2024",2024,2014,"Age-1 recruitment",49730.0737830813
"Year_2024",2024,2015,"Age-1 recruitment",21299.535346045
"Year_2024",2024,2016,"Age-1 recruitment",8098.86567790033
"Year_2024",2024,2017,"Age-1 recruitment",8186.02613667922
"Year_2024",2024,2018,"Age-1 recruitment",17125.1008813844
"Year_2024",2024,2019,"Age-1 recruitment",83582.6962387013
"Year_2024",2024,2020,"Age-1 recruitment",20796.3250684703
"Year_2024",2024,2021,"Age-1 recruitment",10865.1985369415
"Year_2024",2024,2022,"Age-1 recruitment",10564.0157533712
"Year_2024",2024,2023,"Age-1 recruitment",14495.2388593378
"Year_2024",2024,2024,"Age-1 recruitment",15784.6839550959
"Year_2024",2024,1964,"Fishing mortality",0.0543003112157484
"Year_2024",2024,1965,"Fishing mortality",0.0667935992206836
"Year_2024",2024,1966,"Fishing mortality",0.0706125818056261
"Year_2024",2024,1967,"Fishing mortality",0.133575669485216
"Year_2024",2024,1968,"Fishing mortality",0.142129722798232
"Year_2024",2024,1969,"Fishing mortality",0.151654026941367
"Year_2024",2024,1970,"Fishing mortality",0.219763993845421
"Year_2024",2024,1971,"Fishing mortality",0.313574592371676
"Year_2024",2024,1972,"Fishing mortality",0.357311728032059
"Year_2024",2024,1973,"Fishing mortality",0.41256227980677
"Year_2024",2024,1974,"Fishing mortality",0.449463192180217
"Year_2024",2024,1975,"Fishing mortality",0.377370530876359
"Year_2024",2024,1976,"Fishing mortality",0.349003094290249
"Year_2024",2024,1977,"Fishing mortality",0.327913585889457
"Year_2024",2024,1978,"Fishing mortality",0.368543302645516
"Year_2024",2024,1979,"Fishing mortality",0.385556905070987
"Year_2024",2024,1980,"Fishing mortality",0.35240668258246
"Year_2024",2024,1981,"Fishing mortality",0.250245567974278
"Year_2024",2024,1982,"Fishing mortality",0.159440617420594
"Year_2024",2024,1983,"Fishing mortality",0.131610401598134
"Year_2024",2024,1984,"Fishing mortality",0.128668708456792
"Year_2024",2024,1985,"Fishing mortality",0.130051995142995
"Year_2024",2024,1986,"Fishing mortality",0.121707717262534
"Year_2024",2024,1987,"Fishing mortality",0.0909700236778761
"Year_2024",2024,1988,"Fishing mortality",0.128334850047685
"Year_2024",2024,1989,"Fishing mortality",0.135686822167975
"Year_2024",2024,1990,"Fishing mortality",0.207252815389894
"Year_2024",2024,1991,"Fishing mortality",0.249554833560426
"Year_2024",2024,1992,"Fishing mortality",0.33396449744281
"Year_2024",2024,1993,"Fishing mortality",0.215755082568009
"Year_2024",2024,1994,"Fishing mortality",0.16914743317745
"Year_2024",2024,1995,"Fishing mortality",0.167263725114407
"Year_2024",2024,1996,"Fishing mortality",0.195617850248373
"Year_2024",2024,1997,"Fishing mortality",0.198886480534429
"Year_2024",2024,1998,"Fishing mortality",0.168176666785922
"Year_2024",2024,1999,"Fishing mortality",0.135576051035732
"Year_2024",2024,2000,"Fishing mortality",0.151869528935707
"Year_2024",2024,2001,"Fishing mortality",0.175950725817317
"Year_2024",2024,2002,"Fishing mortality",0.207705372256696
"Year_2024",2024,2003,"Fishing mortality",0.22424226884155
"Year_2024",2024,2004,"Fishing mortality",0.204084754120519
"Year_2024",2024,2005,"Fishing mortality",0.194058638406898
"Year_2024",2024,2006,"Fishing mortality",0.238701434656303
"Year_2024",2024,2007,"Fishing mortality",0.256168429414185
"Year_2024",2024,2008,"Fishing mortality",0.278972260041632
"Year_2024",2024,2009,"Fishing mortality",0.266386687175334
"Year_2024",2024,2010,"Fishing mortality",0.221648556767361
"Year_2024",2024,2011,"Fishing mortality",0.300409046119624
"Year_2024",2024,2012,"Fishing mortality",0.29833575168638
"Year_2024",2024,2013,"Fishing mortality",0.281685168056364
"Year_2024",2024,2014,"Fishing mortality",0.265102621487941
"Year_2024",2024,2015,"Fishing mortality",0.286921654613547
"Year_2024",2024,2016,"Fishing mortality",0.213181425022754
"Year_2024",2024,2017,"Fishing mortality",0.207661039712889
"Year_2024",2024,2018,"Fishing mortality",0.171544055520326
"Year_2024",2024,2019,"Fishing mortality",0.189741570120087
"Year_2024",2024,2020,"Fishing mortality",0.247378045491171
"Year_2024",2024,2021,"Fishing mortality",0.235153902099139
"Year_2024",2024,2022,"Fishing mortality",0.168211640815917
"Year_2024",2024,2023,"Fishing mortality",0.168322377046655
"Year_2024",2024,2024,"Fishing mortality",0.173146061770225
